web-scraper-order,web-scraper-start-url,Día,Hora,Condiciones meteorológicas,Temperatura,Viento,Humedad,Presión,pagination
"1679870012-3409","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","06:30","Parcialmente cubierto","15°","4 km/h","82%","1021 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3410","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","07:00","Parcialmente cubierto","16°","13 km/h","77%","1022 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3411","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","07:30","Parcialmente cubierto","16°","6 km/h","77%","1022 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3412","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","08:00","Nubes dispersas","15°","6 km/h","82%","1022 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3413","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","08:30","Nubes dispersas","16°","2 km/h","77%","1023 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3414","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","09:00","Nubes dispersas","17°","4 km/h","77%","1023 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3415","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","09:30","Nubes dispersas","19°","2 km/h","68%","1023 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3416","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","10:00","Nubes dispersas","19°","6 km/h","68%","1023 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3417","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","10:30","Nubes dispersas","20°","6 km/h","64%","1023 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3418","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","11:00","Nubes dispersas","20°","9 > 28 km/h","68%","1023 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3419","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","11:30","Nubes dispersas","20°","20 km/h","78%","1023 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3420","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","12:00","Nubes dispersas","21°","19 km/h","73%","1023 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3421","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","12:30","Nubes dispersas","21°","20 km/h","73%","1023 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3422","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","13:00","Nubes dispersas","21°","20 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3423","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","13:30","Nubes dispersas","21°","19 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3424","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","14:00","Nubes dispersas","21°","19 km/h","69%","1021 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3425","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","14:30","Nubes dispersas","21°","22 km/h","69%","1021 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3426","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","15:00","Nubes dispersas","21°","22 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3427","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","15:30","Nubes dispersas","21°","24 km/h","69%","1021 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3428","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","16:00","Nubes dispersas","21°","28 km/h","69%","1021 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3429","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","16:30","Nubes dispersas","21°","26 km/h","69%","1020 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3430","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","17:00","Nubes dispersas","21°","20 km/h","69%","1021 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3431","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","17:30","Nubes dispersas","20°","19 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3432","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","18:00","Nubes dispersas","20°","15 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3433","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","18:30","Nubes dispersas","20°","2 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3434","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","19:00","Nubes dispersas","20°","13 km/h","73%","1022 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3435","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","19:30","Mayormente cubierto","20°","19 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3436","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","20:00","Mayormente cubierto","20°","17 km/h","78%","1023 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3437","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","20:30","Mayormente cubierto","20°","19 km/h","73%","1023 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3438","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","22:00","Nubes dispersas","18°","7 km/h","83%","1024 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3439","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","22:30","Nubes dispersas","18°","6 km/h","83%","1024 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3440","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","23:00","Nubes dispersas","17°","En calma","82%","1024 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870012-3441","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Jueves 19 Diciembre 2019","23:30","Nubes dispersas","18°","7 km/h","77%","1024 hPa","https://www.tutiempo.net/registros/gclp/19-diciembre-2019.html"
"1679870015-3442","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","00:00","Nubes dispersas","17°","6 km/h","77%","1024 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3443","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","null","null","null","null","null","null","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3444","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","00:30","Despejado","17°","9 km/h","77%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3445","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","01:00","Despejado","17°","11 km/h","77%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3446","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","01:30","Despejado","17°","9 km/h","72%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3447","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","02:00","Despejado","16°","6 km/h","77%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3448","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","02:30","Nubes dispersas","16°","9 km/h","82%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3449","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","03:00","Nubes dispersas","16°","11 km/h","77%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3450","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","03:30","Nubes dispersas","16°","9 km/h","77%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3451","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","04:00","Nubes dispersas","16°","9 km/h","77%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3452","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","04:30","Nubes dispersas","16°","9 km/h","77%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3453","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","05:00","Nubes dispersas","16°","11 km/h","72%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3454","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","05:30","Nubes dispersas","16°","7 km/h","77%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3455","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","06:00","Nubes dispersas","16°","9 km/h","82%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3456","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","06:30","Nubes dispersas","16°","11 km/h","82%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3457","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","07:00","Nubes dispersas","17°","7 km/h","77%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3458","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","07:30","Mayormente cubierto","17°","9 km/h","82%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3459","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","08:00","Mayormente cubierto","18°","7 km/h","77%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3460","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","08:30","Mayormente cubierto","18°","7 km/h","77%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3461","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","09:00","Parcialmente cubierto","18°","7 km/h","83%","1024 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3462","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","09:30","Nubes dispersas","19°","7 km/h","78%","1024 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3463","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","10:00","Nubes dispersas","20°","2 km/h","78%","1024 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3464","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","10:30","Nubes dispersas","20°","6 km/h","78%","1025 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3465","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","11:00","Nubes dispersas","20°","7 km/h","78%","1025 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3466","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","11:30","Nubes dispersas","21°","9 > 32 km/h","73%","1024 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3467","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","12:00","Nubes dispersas","21°","9 km/h","73%","1024 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3468","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","12:30","Parcialmente cubierto","21°","9 km/h","73%","1024 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3469","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","13:00","Parcialmente cubierto","21°","11 km/h","73%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3470","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","13:30","Mayormente cubierto","20°","11 km/h","78%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3471","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","14:00","Mayormente cubierto","20°","11 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3472","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","14:30","Mayormente cubierto","20°","13 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3473","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","15:00","Parcialmente cubierto","20°","15 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3474","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","15:30","Parcialmente cubierto","21°","17 km/h","73%","1021 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3475","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","16:00","Nubes dispersas","20°","17 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3476","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","16:30","Nubes dispersas","20°","13 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3477","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","17:00","Nubes dispersas","20°","9 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3478","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","17:30","Nubes dispersas","20°","7 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3479","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","18:00","Mayormente cubierto","20°","7 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3480","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","18:30","Mayormente cubierto","20°","7 km/h","78%","1022 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3481","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","19:00","Mayormente cubierto","20°","7 km/h","78%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3482","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","19:30","Parcialmente cubierto","19°","6 km/h","83%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
"1679870015-3483","https://www.tutiempo.net/registros/gclp/1-diciembre-2019.html","Viernes 20 Diciembre 2019","20:00","Parcialmente cubierto","19°","6 km/h","83%","1023 hPa","https://www.tutiempo.net/registros/gclp/20-diciembre-2019.html"
